stamp_s,time_s,phase,target_speed_mps,target_accel_mps2,controller_speed_mps,controller_accel_mps2,controller_steering_rad,throttle_command,throttle_feedback,steering_command,steering_feedback,speed_mps,speed_rate_mps2,gt_speed_rate_mps2,ax_mps2,ay_mps2,az_mps2,imu_accel_norm_mps2,yaw_rate_radps,odom_yaw_rate_radps,imu_yaw_rate_radps,imu_yaw_rad,imu_stamp_s,odom_stamp_s,gt_odom_stamp_s,left_encoder_stamp_s,right_encoder_stamp_s,left_encoder_rad,right_encoder_rad,left_encoder_speed_radps,right_encoder_speed_radps,left_encoder_dt_s,right_encoder_dt_s,encoder_wheel_speed_mps,gt_slip_speed_mps,gt_slip_ratio,x_odom_m,y_odom_m,yaw_odom_rad,odom_raw_wheel_speed_mps,odom_corrected_wheel_speed_mps,odom_longitudinal_slip_ratio,odom_wheel_observation_confidence,odom_imu_acceleration_bias_mps2,odom_encoder_reset_count,odom_imu_speed_mps,odom_frozen_encoder_model_active,odom_frozen_encoder_model_decel_mps2,odom_sensor_fusion_model_speed_mps,odom_sensor_fusion_model_spread_mps,odom_sensor_fusion_model_active,odom_sensor_motion_regime,odom_sensor_fusion_window_raw_speed_mps,odom_sensor_fusion_window_mapped_speed_mps,brake_encoder_stopped,brake_imu_stopped,brake_odom_stopped,brake_gt_stopped,brake_stop_confirmed,brake_stop_elapsed_s,speed_settled,speed_settle_rate_mps2,speed_settle_elapsed_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,gt_odom_x_m,gt_odom_y_m,gt_odom_z_m,gt_odom_yaw_rad,gt_ips_x_m,gt_ips_y_m,gt_ips_z_m,x_amcl_m,y_amcl_m,yaw_amcl_rad,amcl_xy_variance,amcl_yaw_variance,x_ekf_m,y_ekf_m,yaw_ekf_rad,ekf_xy_variance,ekf_yaw_variance,lidar_rate_hz,lidar_event_count,imu_rate_hz,imu_event_count,left_encoder_rate_hz,left_encoder_event_count,right_encoder_rate_hz,right_encoder_event_count,odom_rate_hz,odom_event_count,gt_odom_rate_hz,gt_odom_event_count,gt_ips_rate_hz,gt_ips_event_count,collision_rate_hz,collision_event_count,amcl_rate_hz,amcl_event_count,ekf_rate_hz,ekf_event_count,speed_command_rate_hz,speed_command_event_count,acceleration_command_rate_hz,acceleration_command_event_count,throttle_command_rate_hz,throttle_command_event_count,steering_command_rate_hz,steering_command_event_count,throttle_feedback_rate_hz,throttle_feedback_event_count,steering_feedback_rate_hz,steering_feedback_event_count,amcl_timing_ms,amcl_gpu_transfer_ms,amcl_gpu_pf_ms,amcl_gpu_callback_ms,amcl_pose_published,amcl_cluster_weight,amcl_kld_pre_particles,amcl_kld_bins,amcl_kld_target,amcl_kld_particles,speed_command_mps,speed_command_accel_mps2,speed_command_steering_rad,speed_command_stamp_s,acceleration_command_mps,acceleration_command_accel_mps2,acceleration_command_steering_rad,acceleration_command_stamp_s
1788454148.3972914,15.122705324,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0004,0.000458257569495584,0.0,0.0,0.0,0.0,1788454148.3158705,1788454148.3158019,1788454148.31595,1788454148.3157074,1788454148.3158019,0.0,0.0,0.0,0.0,0.06622505187988281,0.06624317169189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.06627130508422852,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,10.998118705806661,163,nan,nan,nan,nan,49.99144866275755,754,49.491534176129974,754,59.98973839530906,905,59.98973839530906,905,10.998118705806661,163,10.998118705806661,163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.3779066,0.0,0.0,0.0,1788454148.3779736
1788454148.4181201,15.143534006,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,163,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,163,nan,nan,nan,nan,49.99144866275755,755,49.491534176129974,755,59.98973839530906,906,59.98973839530906,906,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.3979056,0.0,0.0,0.0,1788454148.397973
1788454148.437372,15.162785914,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,49.99144866275755,756,49.491534176129974,756,59.98973839530906,907,59.98973839530906,907,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.4190192,0.0,0.0,0.0,1788454148.4191039
1788454148.4577315,15.183145499,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,49.99144866275755,757,49.491534176129974,757,59.98973839530906,908,59.98973839530906,908,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.4383097,0.0,0.0,0.0,1788454148.4384556
1788454148.477623,15.203036983,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,49.99144866275755,758,49.491534176129974,758,59.98973839530906,909,59.98973839530906,909,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.4608214,0.0,0.0,0.0,1788454148.4610198
1788454148.4975193,15.222933147,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,49.99144866275755,759,49.491534176129974,759,59.98973839530906,911,59.98973839530906,911,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.4800167,0.0,0.0,0.0,1788454148.480356
1788454148.517336,15.24274998,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,0.0009,0.0009899494936611666,0.0,0.0,0.0,0.0,1788454148.4162314,1788454148.4161518,1788454148.416331,1788454148.416028,1788454148.4161518,0.0,0.0,0.0,0.0,0.10032057762145996,0.10034990310668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10038113594055176,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,49.99144866275755,760,49.491534176129974,760,59.98973839530906,912,59.98973839530906,912,10.998118705806661,164,10.998118705806661,164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.4990556,0.0,0.0,0.0,1788454148.499399
1788454148.537266,15.262679951,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,0.00044721359549995795,0.0,0.0,0.0,0.0,1788454148.5228474,1788454148.5227773,1788454148.5229347,1788454148.5226882,1788454148.5227773,0.0,0.0,0.0,0.0,0.10666012763977051,0.10662555694580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10660362243652344,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,49.99144866275755,761,49.491534176129974,761,59.98973839530906,913,59.98973839530906,913,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.5196922,0.0,0.0,0.0,1788454148.5199797
1788454148.5573769,15.282790833,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,0.00044721359549995795,0.0,0.0,0.0,0.0,1788454148.5228474,1788454148.5227773,1788454148.5229347,1788454148.5226882,1788454148.5227773,0.0,0.0,0.0,0.0,0.10666012763977051,0.10662555694580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10660362243652344,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,49.99144866275755,762,49.491534176129974,762,59.98973839530906,914,59.98973839530906,914,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.5378942,0.0,0.0,0.0,1788454148.5379624
1788454148.5777118,15.303125812,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.0004,0.0,0.00044721359549995795,0.0,0.0,0.0,0.0,1788454148.5228474,1788454148.5227773,1788454148.5229347,1788454148.5226882,1788454148.5227773,0.0,0.0,0.0,0.0,0.10666012763977051,0.10662555694580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.10660362243652344,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,49.99144866275755,763,49.491534176129974,763,59.98973839530906,915,59.98973839530906,915,10.998118705806661,165,10.998118705806661,165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.5586264,0.0,0.0,0.0,1788454148.5587587
1788454148.5973141,15.322728053,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0005,0.0005477225575051661,0.0,0.0,0.0,0.0,1788454148.5786896,1788454148.5781486,1788454148.5792327,1788454148.5775757,1788454148.5781486,0.0,0.0,0.0,0.0,0.05488753318786621,0.05537128448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.056298017501831055,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,49.99144866275755,764,49.491534176129974,764,59.98973839530906,917,59.98973839530906,917,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.5830102,0.0,0.0,0.0,1788454148.5831494
1788454148.617248,15.342661998,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0005,0.0005477225575051661,0.0,0.0,0.0,0.0,1788454148.5786896,1788454148.5781486,1788454148.5792327,1788454148.5775757,1788454148.5781486,0.0,0.0,0.0,0.0,0.05488753318786621,0.05537128448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.056298017501831055,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,49.99144866275755,765,49.491534176129974,765,59.98973839530906,918,59.98973839530906,918,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.598005,0.0,0.0,0.0,1788454148.5980856
1788454148.6374066,15.362820559,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0005,0.0005477225575051661,0.0,0.0,0.0,0.0,1788454148.5786896,1788454148.5781486,1788454148.5792327,1788454148.5775757,1788454148.5781486,0.0,0.0,0.0,0.0,0.05488753318786621,0.05537128448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.056298017501831055,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,49.99144866275755,766,49.491534176129974,766,59.98973839530906,919,59.98973839530906,919,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.6177778,0.0,0.0,0.0,1788454148.6178405
1788454148.6574206,15.382834517,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0005,0.0005477225575051661,0.0,0.0,0.0,0.0,1788454148.5786896,1788454148.5781486,1788454148.5792327,1788454148.5775757,1788454148.5781486,0.0,0.0,0.0,0.0,0.05488753318786621,0.05537128448486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.056298017501831055,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,49.99144866275755,767,49.491534176129974,767,59.98973839530906,920,59.98973839530906,920,10.998118705806661,166,10.998118705806661,166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.6395595,0.0,0.0,0.0,1788454148.639855
1788454148.677264,15.402677863,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0004123105625617661,0.0,0.0,0.0,0.0,1788454148.6657429,1788454148.6656923,1788454148.665804,1788454148.6656194,1788454148.6656923,0.0,0.0,0.0,0.0,0.0880436897277832,0.08754372596740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.08657121658325195,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,49.99144866275755,768,49.491534176129974,768,59.98973839530906,921,59.98973839530906,921,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.6609514,0.0,0.0,0.0,1788454148.661521
1788454148.697319,15.422732886,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0004123105625617661,0.0,0.0,0.0,0.0,1788454148.6657429,1788454148.6656923,1788454148.665804,1788454148.6656194,1788454148.6656923,0.0,0.0,0.0,0.0,0.0880436897277832,0.08754372596740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.08657121658325195,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,49.99144866275755,769,49.491534176129974,769,59.98973839530906,923,59.98973839530906,923,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.677888,0.0,0.0,0.0,1788454148.677951
1788454148.7174308,15.442844868,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0004123105625617661,0.0,0.0,0.0,0.0,1788454148.6657429,1788454148.6656923,1788454148.665804,1788454148.6656194,1788454148.6656923,0.0,0.0,0.0,0.0,0.0880436897277832,0.08754372596740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.08657121658325195,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,49.99144866275755,770,49.491534176129974,770,59.98973839530906,924,59.98973839530906,924,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.697976,0.0,0.0,0.0,1788454148.6980512
1788454148.737552,15.46296602,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0004123105625617661,0.0,0.0,0.0,0.0,1788454148.6657429,1788454148.6656923,1788454148.665804,1788454148.6656194,1788454148.6656923,0.0,0.0,0.0,0.0,0.0880436897277832,0.08754372596740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.08657121658325195,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,49.99144866275755,771,49.491534176129974,771,59.98973839530906,925,59.98973839530906,925,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.7183871,0.0,0.0,0.0,1788454148.7184966
1788454148.7572987,15.482712663,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0001,0.0004123105625617661,0.0,0.0,0.0,0.0,1788454148.6657429,1788454148.6656923,1788454148.665804,1788454148.6656194,1788454148.6656923,0.0,0.0,0.0,0.0,0.0880436897277832,0.08754372596740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1582,0.0,0.0592,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.08657121658325195,0.0,0,-0.1582,0.0,0.0592,0.0,-0.1582,0.0,0.0592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,49.99144866275755,772,49.491534176129974,772,59.98973839530906,926,59.98973839530906,926,10.998118705806661,167,10.998118705806661,167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1788454148.7406974,0.0,0.0,0.0,1788454148.7410052
